date,daily_deaths
2023-01-30,2.0
2023-01-31,300.0
2023-02-01,-257.0
2023-02-02,199.0
2023-02-03,-156.0
2023-02-04,-88.0
2023-02-05,0.0
2023-02-06,8.0
2023-02-07,176.0
2023-02-08,-140.0
2023-02-09,252.0
2023-02-10,-240.0
2023-02-11,-56.0
2023-02-12,1.0
2023-02-13,3.0
2023-02-14,126.0
2023-02-15,-84.0
2023-02-16,212.0
2023-02-17,-193.0
2023-02-18,-65.0
2023-02-19,0.0
2023-02-20,0.0
2023-02-21,143.0
2023-02-22,-111.0
2023-02-23,168.0
2023-02-24,-172.0
2023-02-25,-28.0
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,369.0
2023-03-01,-328.0
2023-03-02,180.0
2023-03-03,-138.0
2023-03-04,-80.0
2023-03-05,-3.0
2023-03-06,0.0
2023-03-07,164.0
2023-03-08,-120.0
2023-03-09,245.0
2023-03-10,-257.0
2023-03-11,-32.0
2023-03-12,0.0
2023-03-13,2.0
2023-03-14,94.0
2023-03-15,-66.0
2023-03-16,153.0
2023-03-17,-179.0
2023-03-18,-4.0
2023-03-19,0.0
2023-03-20,23.0
2023-03-21,108.0
2023-03-22,-91.0
2023-03-23,192.0
